2019-08-11,00:00,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:01,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:02,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:03,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:04,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:05,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:06,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:07,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:08,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:09,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:10,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:11,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:12,Sun,115,True,P34 - P+R_Meijersplein
2019-08-11,00:13,Sun,116,True,P34 - P+R_Meijersplein
2019-08-11,00:14,Sun,116,True,P34 - P+R_Meijersplein
