2019-05-14,00:00,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:01,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:02,Tue,324,True,P41 - P+R Capelsebrug
2019-05-14,00:03,Tue,324,True,P41 - P+R Capelsebrug
2019-05-14,00:04,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:05,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:06,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:07,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:08,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:09,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:10,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:11,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:12,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:13,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:14,Tue,325,True,P41 - P+R Capelsebrug
2019-05-14,00:15,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:16,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:17,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:18,Tue,327,True,P41 - P+R Capelsebrug
2019-05-14,00:19,Tue,327,True,P41 - P+R Capelsebrug
2019-05-14,00:20,Tue,327,True,P41 - P+R Capelsebrug
2019-05-14,00:21,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:22,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:23,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:24,Tue,326,True,P41 - P+R Capelsebrug
2019-05-14,00:25,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:26,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:27,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:28,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:29,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:30,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:31,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:32,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:33,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:34,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:35,Tue,330,True,P41 - P+R Capelsebrug
2019-05-14,00:36,Tue,331,True,P41 - P+R Capelsebrug
2019-05-14,00:37,Tue,331,True,P41 - P+R Capelsebrug
2019-05-14,00:38,Tue,331,True,P41 - P+R Capelsebrug
2019-05-14,00:39,Tue,332,True,P41 - P+R Capelsebrug
2019-05-14,00:40,Tue,332,True,P41 - P+R Capelsebrug
2019-05-14,00:41,Tue,332,True,P41 - P+R Capelsebrug
2019-05-14,00:42,Tue,332,True,P41 - P+R Capelsebrug
2019-05-14,00:43,Tue,332,True,P41 - P+R Capelsebrug
2019-05-14,00:44,Tue,332,True,P41 - P+R Capelsebrug
